Thu nhap,Co dinh,Nhu cau,Giao duc,Thanh toan no,Tiet kiem,Ban than,a,b,c,d,e,f
171122000,5580000,1,1,1000000,1,1,0.04260831,0.24027913,0.32115169,0.38701053,0.00584378,0.00310656
158912000,8700000,0,1,7000000,1,1,0.06474728,0.2085295,0.37193426,0.27586783,0.04404954,0.03487159
183890000,10110000,1,1,0,1,1,0.06497852,0.21756318,0.26897609,0.36853671,0,0.0799455
136621000,5130000,0,1,6000000,1,1,0.04754913,0.38279038,0.22612248,0.28025249,0.04391711,0.01936841
152511000,11880000,1,1,0,1,1,0.08789602,0.36644909,0.28844907,0.17532417,0,0.08188165
148365000,13510000,0,1,0,0,1,0.10105921,0.12737553,0.39891374,0.36873547,0,0.00391605
121924000,14670000,0,0,9000000,0,1,0.13032086,0.12913736,0.26319635,0.30709272,0.07381648,0.09643623
129353000,12080000,0,1,0,1,1,0.10338786,0.33620134,0.18899858,0.3033873,0,0.06802492
181740000,12970000,1,0,9000000,0,1,0.08136569,0.07807546,0.35570361,0.38168575,0.04952129,0.0536482
154965000,10160000,0,1,7000000,0,1,0.07556319,0.14803056,0.31127959,0.32470712,0.04517149,0.09524805
133401000,7320000,0,0,0,1,1,0.06487215,0.14892566,0.38258174,0.35492011,0,0.04870034
141573000,6840000,0,1,0,1,1,0.0583143,0.14932249,0.38041639,0.31707485,0,0.09487197
181459000,10820000,0,0,0,1,1,0.06962779,0.30466814,0.18724787,0.36038031,0,0.07807589
157718000,13260000,1,1,0,1,1,0.09407411,0.30762452,0.36993853,0.19506738,0,0.03329546
123695000,6180000,1,1,0,1,1,0.0599616,0.16759851,0.32499098,0.3624894,0,0.08495951
148183000,8780000,1,0,0,1,1,0.06925106,0.32540294,0.30767891,0.27689923,0,0.02076786
143185000,7570000,0,1,8000000,0,1,0.06286867,0.09286203,0.33612703,0.38065661,0.05587177,0.07161389
198764000,13740000,0,1,0,1,1,0.07912721,0.37868385,0.30357614,0.18713582,0,0.05147698
180727000,13010000,0,1,6000000,0,1,0.08198703,0.12435026,0.33557734,0.37909668,0.03319925,0.04578944
163794000,6620000,0,0,7000000,0,1,0.05041662,0.08917898,0.39404995,0.33762641,0.04273661,0.08599143
179154000,14840000,0,1,5000000,0,1,0.09283376,0.12708789,0.35729987,0.3939043,0.02790895,0.00096523
162131000,12420000,1,1,0,0,1,0.08660472,0.11292142,0.36365659,0.35004386,0,0.08677341
191682000,11850000,0,1,4000000,1,1,0.07182114,0.38247661,0.36550213,0.15542843,0.0208679,0.00390379
173956000,12880000,1,1,0,0,1,0.08404171,0.12729002,0.36062241,0.35451114,0,0.07353472
141784000,13240000,1,1,0,0,1,0.10338148,0.09750267,0.38073289,0.37177855,0,0.04660441
160010000,5460000,0,1,0,1,1,0.04412287,0.33737207,0.39008981,0.1713038,0,0.05711145
166039000,5590000,1,0,0,1,1,0.04366679,0.2238868,0.37953209,0.31626552,0,0.0366488
178189000,9400000,1,1,7000000,0,1,0.06275298,0.11882472,0.39231201,0.32990593,0.03928413,0.05692023
156887000,14830000,0,1,0,0,1,0.10452663,0.06863571,0.36191869,0.38451351,0,0.08040546
172082000,12880000,1,0,0,1,1,0.08484804,0.26572272,0.32902133,0.30792317,0,0.01248474
163457000,11920000,0,1,9000000,1,1,0.08292438,0.32542516,0.19290584,0.30940287,0.05506035,0.0342814
146661000,8820000,1,1,10000000,1,1,0.07013869,0.10517594,0.31418685,0.39110278,0.06818445,0.05121129
195962000,13650000,1,0,0,1,1,0.07965636,0.28507578,0.30590396,0.31565091,0,0.01371299
180004000,10070000,0,1,0,1,1,0.0659432,0.28721178,0.2873261,0.26008828,0,0.09943064
146776000,5750000,1,1,6000000,1,1,0.04917534,0.20208376,0.29497759,0.34552022,0.04087862,0.06736447
199391000,9170000,0,1,5000000,1,1,0.05599004,0.15548155,0.30011603,0.38533052,0.02507636,0.0780055
139927000,14150000,1,1,8000000,0,1,0.11112416,0.0324137,0.34691469,0.36957694,0.05717267,0.08279784
135234000,12510000,1,0,3000000,1,1,0.10250632,0.26473867,0.2822834,0.25646463,0.02218377,0.07182321
141791000,7930000,0,0,1000000,1,1,0.06592739,0.24470664,0.34195883,0.25529165,0.00705263,0.08506286
130251000,8360000,1,1,10000000,0,1,0.07418377,0.10530313,0.30577972,0.38829925,0.07677484,0.04965929
163230000,11510000,1,0,0,0,1,0.080514,0.10757799,0.32126911,0.3921539,0,0.098485
134608000,7930000,1,1,4000000,0,1,0.0689118,0.1480983,0.39760412,0.35432028,0.02971592,0.00134958
173371000,11630000,0,0,0,1,1,0.07708158,0.33041352,0.29165341,0.21243552,0,0.08841597
121011000,9440000,1,0,0,0,1,0.08800944,0.12754081,0.38288209,0.3653255,0,0.03624216
178853000,14050000,1,1,0,1,1,0.08855613,0.39054672,0.27920122,0.18807772,0,0.05361821
149401000,10750000,1,1,0,1,1,0.081954,0.36393811,0.25819208,0.22633453,0,0.06958128
124454000,14810000,1,1,0,0,1,0.12899979,0.0957072,0.33258858,0.35928962,0,0.08341481
196886000,14840000,0,1,0,0,1,0.08537357,0.14058845,0.35303795,0.37306331,0,0.04793672
153620000,10520000,0,1,0,1,1,0.07848067,0.24835669,0.21649073,0.38809446,0,0.06857745
162831000,7760000,1,0,0,1,1,0.05765677,0.249024,0.39982886,0.26412582,0,0.02936455
175407000,14510000,1,1,0,0,1,0.0927219,0.08900262,0.38041589,0.35869977,0,0.07915982
142112000,13720000,0,1,0,1,1,0.10654357,0.31436611,0.29678255,0.25098983,0,0.03131794
180454000,14020000,1,1,7000000,1,1,0.08769293,0.24283774,0.16005252,0.38870899,0.03879105,0.08191677
171180000,8350000,1,1,0,1,1,0.05877906,0.18795077,0.3432171,0.37750112,0,0.03255195
193447000,14210000,0,1,0,1,1,0.08345681,0.33295718,0.36277244,0.16286162,0,0.05795195
193811000,10890000,0,1,10000000,1,1,0.06618876,0.20846821,0.364808,0.24912598,0.05159666,0.05981239
150312000,14240000,0,1,0,1,1,0.10473628,0.38827073,0.28899825,0.18695001,0,0.03104473
190097000,12480000,1,1,0,1,1,0.07565069,0.27178446,0.34023341,0.30174524,0,0.0105862
172956000,8350000,1,0,0,0,1,0.05827817,0.11508787,0.36581266,0.36306107,0,0.09776023
185488000,12000000,1,1,0,1,1,0.07469421,0.36011903,0.26848915,0.25537224,0,0.04132537
137299000,14990000,0,1,0,1,1,0.11917778,0.25738376,0.37105046,0.22433072,0,0.02805728
186272000,10110000,1,1,0,0,1,0.06427547,0.14557379,0.38379807,0.32291549,0,0.08343718
187686000,7370000,1,1,8000000,1,1,0.04926771,0.15473604,0.31435831,0.3821681,0.04262438,0.05684546
138834000,14070000,1,0,0,0,1,0.11134405,0.10770225,0.30873368,0.38143842,0,0.0907816
153903000,5460000,0,0,0,1,1,0.04547689,0.22492061,0.26421886,0.37037144,0,0.0950122
142052000,12280000,1,1,6000000,0,1,0.09644722,0.00182441,0.39892928,0.37831429,0.04223805,0.08224675
147165000,9510000,1,0,5000000,0,1,0.07462134,0.14885032,0.39682188,0.25186506,0.03397547,0.09386593
120048000,12100000,1,1,0,1,1,0.11079302,0.21499235,0.26358833,0.36579409,0,0.04483221
175203000,7530000,0,1,0,1,1,0.05297872,0.14595753,0.32013775,0.38465564,0,0.09627036
139670000,7210000,1,1,8000000,1,1,0.06162168,0.31910474,0.35691923,0.19131654,0.05727787,0.01375994
122488000,13280000,0,1,0,1,1,0.11841878,0.15191757,0.35862545,0.33822379,0,0.03281441
140991000,13080000,0,1,0,1,1,0.10277188,0.38128957,0.19294279,0.30481848,0,0.01817728
165218000,7540000,1,1,8000000,1,1,0.05563667,0.21945893,0.37477931,0.22329758,0.04842087,0.07840664
123583000,11580000,1,0,0,1,1,0.10370221,0.18392074,0.37622462,0.240804,0,0.09534843
172163000,7540000,1,1,9000000,0,1,0.05379571,0.09606559,0.37768003,0.34031714,0.05227604,0.07986549
167587000,6270000,1,1,0,1,1,0.0474134,0.33821765,0.22586777,0.30300388,0,0.0854973
180128000,12860000,0,1,10000000,1,1,0.08139368,0.25903969,0.22649315,0.32518661,0.05551608,0.05237079
155156000,7580000,0,1,10000000,1,1,0.05885406,0.24945665,0.2900484,0.26868582,0.06445126,0.06850381
123943000,13260000,1,1,6000000,0,1,0.11698466,0.11833689,0.24248539,0.39727214,0.04840935,0.07651157
166798000,11150000,0,0,0,1,1,0.07684732,0.2659908,0.33851978,0.24149298,0,0.07714912
157464000,10400000,1,1,0,1,1,0.07604684,0.3525749,0.24811149,0.26438004,0,0.05888673
158402000,13280000,1,1,7000000,0,1,0.09383733,0.02653496,0.37241189,0.39657016,0.04419136,0.0664543
166908000,11110000,1,1,0,1,1,0.07656362,0.25135316,0.24396212,0.34724363,0,0.08087747
191493000,7770000,1,1,5000000,1,1,0.0505759,0.29676002,0.26793509,0.34297968,0.02611062,0.01563869
135384000,11170000,1,0,6000000,1,1,0.09250606,0.17833378,0.2275442,0.36177764,0.04431838,0.09551994
171168000,12190000,0,0,4000000,1,1,0.08121658,0.33330006,0.26721882,0.25961086,0.02336885,0.03528483
187722000,10450000,0,1,3000000,1,1,0.06566742,0.12908097,0.36208743,0.38307403,0.01598108,0.04410907
138973000,5190000,1,1,0,1,1,0.04734538,0.20935415,0.34297795,0.38384681,0,0.01647571
185359000,13180000,1,0,0,1,1,0.08110526,0.22422371,0.30693827,0.30668532,0,0.08104744
136459000,5020000,0,1,0,1,1,0.04678761,0.37804416,0.23334022,0.27735924,0,0.06446877
165664000,12570000,0,1,0,1,1,0.08587647,0.1515509,0.30949734,0.37560478,0,0.07747051
124984000,8210000,0,1,9000000,1,1,0.07568841,0.34232734,0.16961297,0.2489189,0.07200922,0.09144316
123560000,13990000,0,1,3000000,0,1,0.12322434,0.11344567,0.39840616,0.24751278,0.0242797,0.09313135
155447000,9950000,0,1,0,1,1,0.07400895,0.30603693,0.2056429,0.36997287,0,0.04433835
148895000,7530000,0,1,0,1,1,0.06057255,0.34490331,0.28787279,0.28702885,0,0.0196225
185607000,13490000,0,1,0,1,1,0.08268045,0.20923148,0.3817525,0.25308472,0,0.07325085
172403000,10510000,0,1,7000000,0,1,0.07096182,0.0795988,0.38910795,0.38276393,0.04060254,0.03696496
167437000,14710000,1,1,0,1,1,0.09785394,0.28705559,0.15898896,0.38479798,0,0.07130353
151262000,5930000,0,1,10000000,1,1,0.0492035,0.14395044,0.39436417,0.29239078,0.06611046,0.05398065
162240000,8270000,0,1,7000000,0,1,0.06097387,0.07217251,0.33548904,0.39073947,0.04314596,0.09747915
127846000,11530000,0,1,0,1,1,0.10018663,0.35807853,0.31248827,0.22212178,0,0.00712479
122691000,9230000,0,0,4000000,0,1,0.08522964,0.12910461,0.31116725,0.3668153,0.03260223,0.07508097
129327000,11800000,0,1,1000000,1,1,0.10124158,0.20626247,0.35972862,0.31834791,0.00773234,0.00668708
133500000,6520000,0,1,0,1,1,0.05883895,0.35856315,0.33766339,0.19955869,0,0.04537582
136262000,14350000,0,1,0,0,1,0.11531183,0.05791941,0.39915909,0.36682237,0,0.0607873
155631000,8840000,0,0,0,1,1,0.06680102,0.39001408,0.21132733,0.2772886,0,0.05456897
196495000,7040000,1,1,0,1,1,0.04582788,0.32640017,0.34413328,0.20061982,0,0.08301885
125068000,8910000,1,1,0,1,1,0.08124124,0.26308889,0.36443315,0.2882003,0,0.00303642
131996000,14180000,0,0,0,1,1,0.1174275,0.36353559,0.25607746,0.24501541,0,0.01794404
156191000,6370000,0,1,3000000,1,1,0.0507834,0.26102783,0.37637892,0.24547316,0.01920725,0.04712944
152163000,8500000,1,0,6000000,1,1,0.06586115,0.2857129,0.18828054,0.37912463,0.0394314,0.04158938
162134000,11860000,1,1,0,1,1,0.08314937,0.27542919,0.32769383,0.2347587,0,0.07896891
161902000,10420000,0,1,0,1,1,0.07435992,0.18211137,0.35250183,0.34491618,0,0.0461107
146309000,6750000,0,1,9000000,0,1,0.05613523,0.12572374,0.37662881,0.36739661,0.06151365,0.01260196
121253000,7440000,1,1,0,1,1,0.07135931,0.38125524,0.31098655,0.1862768,0,0.0501221
174261000,10810000,1,1,2000000,0,1,0.07203339,0.040034,0.39548407,0.38707343,0.01147704,0.09389807
156749000,8570000,0,1,3000000,0,1,0.0646734,0.11642926,0.39713301,0.33093743,0.01913888,0.07168802
136536000,12220000,1,0,0,1,1,0.09950021,0.33563525,0.23562874,0.23819602,0,0.09103978
194878000,11420000,1,1,0,1,1,0.06860077,0.27474358,0.36308684,0.23109441,0,0.0624744
154424000,14710000,0,1,1000000,0,1,0.10525721,0.10699948,0.34547226,0.35343103,0.00647568,0.08236434
128002000,10500000,0,1,6000000,1,1,0.09202997,0.27747978,0.35599071,0.22152511,0.04687427,0.00610016
160294000,7020000,1,1,0,0,1,0.05379453,0.1047861,0.37210845,0.39844286,0,0.07086806
147518000,11200000,0,1,6000000,1,1,0.08592294,0.34437778,0.22735037,0.29592944,0.040673,0.00574647
120458000,5520000,0,1,0,1,1,0.0558251,0.31068688,0.26890736,0.30705408,0,0.05752658
126859000,14690000,1,1,3000000,0,1,0.12579785,0.11502249,0.30598729,0.39539515,0.0236483,0.03414892
129565000,12830000,0,1,7000000,0,1,0.10902366,0.12726957,0.34420805,0.31189195,0.05402694,0.05357983
126484000,12270000,1,1,0,0,1,0.10700832,0.09511558,0.37873089,0.35909681,0,0.0600484
175426000,11910000,0,0,0,0,1,0.07789187,0.14450275,0.3412778,0.36440369,0,0.07192389
179780000,13190000,1,1,0,0,1,0.08336745,0.09327878,0.37988566,0.38964877,0,0.05381934
135060000,8610000,1,0,0,1,1,0.07374944,0.23789281,0.37294134,0.28729197,0,0.02812444
124958000,9750000,1,0,6000000,1,1,0.08802622,0.26010458,0.21532761,0.30117198,0.04801613,0.08735348
162121000,7900000,1,1,4000000,1,1,0.05872904,0.29982566,0.35146854,0.21036152,0.02467293,0.05494231
174940000,5210000,0,1,0,1,1,0.03978164,0.25827868,0.31515364,0.32318186,0,0.06360418
180803000,10630000,1,1,0,1,1,0.06879327,0.24681459,0.31577606,0.3156364,0,0.05297968
184303000,13160000,0,0,0,1,1,0.08140416,0.27359976,0.34295781,0.28443011,0,0.01760816
189976000,13530000,1,1,0,0,1,0.08121952,0.11585657,0.34566521,0.38529075,0,0.07196795
130497000,8970000,0,0,0,0,1,0.07873721,0.06218788,0.39164247,0.37612376,0,0.09130868
156340000,9520000,1,1,3000000,0,1,0.07089293,0.09948848,0.38661539,0.34101987,0.01918895,0.08279438
195847000,8910000,0,1,10000000,1,1,0.0554947,0.21484977,0.30408383,0.37048863,0.05106027,0.0040228
139656000,9300000,1,1,0,0,1,0.0765922,0.12999329,0.36568076,0.35333371,0,0.07440004
182584000,10810000,0,0,0,0,1,0.06920563,0.0784858,0.39677311,0.37196286,0,0.0835726
171004000,6240000,1,1,0,1,1,0.04649037,0.29055903,0.34994247,0.25407669,0,0.05893144
176566000,10600000,1,1,5000000,1,1,0.07003421,0.34341985,0.22859854,0.30190854,0.02831802,0.02772084
148920000,9910000,0,1,0,1,1,0.0765458,0.31172588,0.23699407,0.28877268,0,0.08596157
164768000,9130000,1,1,0,1,1,0.06541124,0.28446847,0.20369002,0.39326817,0,0.0531621
131332000,8130000,1,0,0,1,1,0.07190418,0.10822946,0.37729081,0.36311488,0,0.07946067
181788000,8240000,0,0,7000000,0,1,0.05532752,0.07861187,0.39816799,0.33648882,0.03850639,0.09289741
175222000,6360000,1,1,0,1,1,0.04629681,0.37319254,0.36043079,0.17494892,0,0.04513094
172842000,6440000,1,1,0,1,1,0.04725946,0.21381967,0.3466101,0.31022213,0,0.08208864
184269000,9210000,0,1,0,0,1,0.05998128,0.1385965,0.38218235,0.32253153,0,0.09670834
149598000,12410000,0,1,0,1,1,0.09295565,0.24843386,0.22074788,0.35245091,0,0.0854117
169170000,12590000,1,0,4000000,0,1,0.08442218,0.06458263,0.39353516,0.34639029,0.02364485,0.08742489
169665000,9880000,1,0,0,1,1,0.0682324,0.25851235,0.37166705,0.24302624,0,0.05856196
157597000,11340000,0,0,0,1,1,0.08195568,0.38022458,0.2239383,0.25302925,0,0.06085219
156862000,7760000,1,0,0,1,1,0.05947023,0.20314163,0.3790946,0.32549778,0,0.03279576
183704000,8040000,0,1,0,1,1,0.05376606,0.34255337,0.33516092,0.26314708,0,0.00537257
170648000,11440000,1,1,0,1,1,0.07703858,0.27758432,0.37142076,0.25450696,0,0.01944938
121741000,10540000,0,1,0,1,1,0.09657724,0.30627825,0.36396537,0.19413611,0,0.03904303
187571000,5200000,0,0,0,1,1,0.03772284,0.21505304,0.39977782,0.27376653,0,0.07367977
163682000,7820000,0,0,0,1,1,0.05777556,0.31723336,0.29317046,0.28109616,0,0.05072446
179391000,5740000,0,0,0,1,1,0.04199715,0.36125527,0.16065757,0.33858199,0,0.09750802
186913000,14180000,1,1,0,0,1,0.08586417,0.14725599,0.37607972,0.38821625,0,0.00258387
193644000,13200000,0,0,0,1,1,0.07816633,0.19590885,0.2975389,0.35438696,0,0.07399896
153435000,10570000,0,1,0,0,1,0.07888911,0.07499385,0.38768155,0.37782946,0,0.08060603
149146000,13020000,1,1,10000000,0,1,0.09729701,0.13613736,0.35528618,0.24764867,0.0670484,0.09658238
126133000,13720000,1,1,0,1,1,0.11877407,0.25705816,0.37101762,0.22929764,0,0.02385251
165518000,10450000,1,0,10000000,1,1,0.07313513,0.21436033,0.30109396,0.32761611,0.06041639,0.02337808
168867000,5550000,1,1,0,1,1,0.0428661,0.35562057,0.22242791,0.30177836,0,0.07730706
163683000,14900000,1,1,7000000,1,1,0.10102961,0.22223619,0.21695952,0.37328805,0.04276559,0.04372104
183193000,9200000,0,1,1000000,0,1,0.06022026,0.11945154,0.36057022,0.39203127,0.00545872,0.06226799
127653000,12950000,0,1,0,1,1,0.11144689,0.23556305,0.36861247,0.18962317,0,0.09475442
184236000,14000000,0,1,0,1,1,0.08598949,0.24506163,0.26254146,0.37525201,0,0.03115541
126322000,10600000,1,1,4000000,1,1,0.09391254,0.35438258,0.29952901,0.17655259,0.03166511,0.04395817
155420000,8190000,0,0,0,1,1,0.06269592,0.33394844,0.32195484,0.21955149,0,0.06184931
169213000,6710000,0,0,0,1,1,0.04965416,0.36260571,0.19885073,0.33288729,0,0.05600211
180618000,7670000,0,1,1000000,1,1,0.05246531,0.20876382,0.33212243,0.37634827,0.00553655,0.02476362
171859000,7970000,0,0,0,1,1,0.05637523,0.32607291,0.23108921,0.35787941,0,0.02858324
128974000,7250000,1,1,8000000,1,1,0.06621288,0.24167378,0.30441873,0.24963429,0.06202801,0.07603231
120088000,14690000,0,1,6000000,1,1,0.13232696,0.29094349,0.20904959,0.22567305,0.04996336,0.09204355
158361000,9570000,1,1,0,1,1,0.07043155,0.38763012,0.27276586,0.26779253,0,0.00137994
189016000,12850000,0,1,0,1,1,0.07798366,0.21111671,0.33711847,0.36837987,0,0.00540129
145286000,5970000,1,0,9000000,1,1,0.05109136,0.26549807,0.37611982,0.24472792,0.06194678,0.00061605
165561000,11220000,0,1,0,1,1,0.07776958,0.347968,0.3323584,0.22027323,0,0.02163079
167837000,13020000,1,1,0,1,1,0.08757527,0.19921142,0.2878691,0.34966358,0,0.07568063
149415000,5730000,1,0,0,1,1,0.04834956,0.20214958,0.3332571,0.3846867,0,0.03155706
161490000,5800000,1,1,0,1,1,0.04591554,0.21033426,0.31007256,0.39437171,0,0.03930593
131996000,14820000,1,0,0,0,1,0.12227613,0.05437834,0.34625383,0.38980833,0,0.08728337
169537000,6140000,0,1,0,1,1,0.04621628,0.23635784,0.32888231,0.29387821,0,0.09466536
128452000,13620000,0,1,0,1,1,0.11603183,0.33566977,0.31699679,0.20206899,0,0.02923262
192225000,12880000,1,0,0,1,1,0.07700481,0.31642004,0.20931632,0.35252583,0,0.044733
189246000,6770000,0,0,0,1,1,0.04577354,0.25959129,0.29821135,0.33321055,0,0.06321327
136418000,12650000,1,0,0,1,1,0.1027297,0.28610294,0.3797084,0.20313709,0,0.02832187
148506000,6340000,0,1,0,1,1,0.05269188,0.28248247,0.39297157,0.17651669,0,0.09533739
125524000,6410000,0,0,0,1,1,0.06106593,0.30355842,0.27802436,0.34398308,0,0.01336821
185319000,8250000,0,1,0,1,1,0.05451783,0.21640077,0.32826383,0.38504913,0,0.01576844
136952000,7040000,0,1,0,1,1,0.06140487,0.25749484,0.34553469,0.31061315,0,0.02495245
133037000,11190000,1,1,7000000,1,1,0.09411194,0.37273643,0.19331094,0.19027757,0.05261694,0.09694618
192490000,7250000,0,1,8000000,0,1,0.04766429,0.13250402,0.39937038,0.3693598,0.0415606,0.00954091
130243000,8920000,1,0,0,0,1,0.07848737,0.13442107,0.39633505,0.31280217,0,0.07795434
197971000,12640000,1,1,0,0,1,0.07384774,0.12915454,0.39888908,0.30981321,0,0.08829543
173671000,14340000,0,1,7000000,0,1,0.09256992,0.14748706,0.37798309,0.3366677,0.0403061,0.00498613
187540000,13840000,1,1,0,1,1,0.08379759,0.32941994,0.21046227,0.35389048,0,0.02242972
180000000,12190000,1,1,0,1,1,0.07772222,0.24183048,0.19997352,0.39409563,0,0.08637815
166997000,10060000,1,1,4000000,1,1,0.0702406,0.28294031,0.27017224,0.27140365,0.02395253,0.08129067
194450000,10290000,1,1,7000000,1,1,0.06291849,0.17301055,0.34179326,0.3268973,0.03599897,0.05938143
180038000,5870000,1,1,10000000,1,1,0.04260423,0.31221789,0.26571543,0.30507046,0.05554383,0.01884816
134818000,6880000,1,0,0,1,1,0.06103176,0.26046549,0.29781044,0.32896351,0,0.0517288
135487000,6530000,1,1,0,1,1,0.05819651,0.36589548,0.1961976,0.32044192,0,0.05926849
180044000,11730000,1,0,6000000,0,1,0.07515074,0.10378639,0.37765619,0.31181672,0.03332519,0.09826477
190988000,12770000,0,0,8000000,0,1,0.07686284,0.10662831,0.35103808,0.351839,0.04188745,0.07174432
199385000,8280000,1,1,0,0,1,0.0515277,0.13183177,0.3186513,0.39833801,0,0.09965122
174644000,12020000,1,1,0,0,1,0.07882573,0.13297539,0.36420336,0.33385054,0,0.09014498
141513000,10300000,1,1,0,0,1,0.08278483,0.13799956,0.29667942,0.39246702,0,0.09006917
140196000,5420000,0,1,0,1,1,0.04866016,0.28944629,0.38567785,0.24919303,0,0.02702267
128212000,12270000,1,1,0,1,1,0.10570087,0.24820759,0.30231616,0.25900351,0,0.08477187
126766000,13020000,0,1,3000000,0,1,0.11270893,0.14831228,0.25650266,0.39169788,0.02366565,0.0671126
140956000,13300000,0,1,3000000,0,1,0.10435569,0.04789885,0.36396749,0.3761653,0.02128324,0.08632943
123324000,9350000,0,1,1000000,1,1,0.08581655,0.15603163,0.28634755,0.39554078,0.00810872,0.06815477
175162000,13940000,0,0,0,1,1,0.08958347,0.2589308,0.34303035,0.21719505,0,0.09126033
198102000,13130000,1,1,5000000,1,1,0.07627899,0.34001498,0.17084593,0.32893953,0.02523952,0.05868105
196087000,12610000,1,1,0,1,1,0.07430819,0.36725565,0.32152868,0.21222588,0,0.0246816
178756000,14020000,0,0,2000000,0,1,0.08843093,0.12487716,0.32980291,0.39706684,0.01118844,0.04863372
165117000,10400000,0,1,6000000,1,1,0.07298564,0.27910938,0.28259668,0.32408758,0.03633787,0.00488285
133037000,14540000,1,1,0,1,1,0.1192929,0.23872071,0.22307647,0.36969144,0,0.04921848
131516000,7050000,1,1,0,0,1,0.06360564,0.08712009,0.37990648,0.39467943,0,0.07468836
137305000,6370000,0,0,0,1,1,0.05639307,0.23019136,0.36661385,0.25457023,0,0.09223149
126152000,14900000,0,0,0,1,1,0.12811148,0.35299123,0.2067396,0.24759441,0,0.06456328
148457000,7830000,0,1,0,1,1,0.06274254,0.23960664,0.28395797,0.37156018,0,0.04213267
121439000,9580000,1,1,0,1,1,0.08888734,0.28254744,0.28384621,0.25126078,0,0.09345823
153578000,14720000,1,1,0,0,1,0.10584706,0.0850031,0.32343839,0.39159738,0,0.09411407
147873000,9360000,0,0,0,1,1,0.07329756,0.22997524,0.37150357,0.27244677,0,0.05277686
193348000,7730000,1,1,8000000,0,1,0.04997973,0.12202925,0.33771889,0.36472989,0.04137617,0.08416607
